ODOMETRY 3.4655e-01 5.3296e-01 6.4188e-01
ODOMETRY -3.2826e-02 3.5726e-01 6.4530e-01
ODOMETRY -2.0823e-01 2.6895e-01 6.8145e-01
ODOMETRY -3.1894e-01 2.4624e-02 -5.6716e+00
ODOMETRY -3.1488e-01 -1.5901e-01 5.5271e-01
ODOMETRY -3.8993e-01 -4.6282e-01 1.9182e-01
ODOMETRY -3.6754e-01 -6.3407e-01 1.3079e-01
ODOMETRY -1.9878e-01 -4.7185e-01 3.3014e-02
ODOMETRY -2.0111e-01 -4.5654e-01 5.8712e-02
ODOMETRY -1.8757e-01 -5.1777e-01 5.6012e-02
ODOMETRY -1.2545e-01 -5.1737e-01 8.5788e-02
ODOMETRY -8.9590e-02 -5.1657e-01 8.2041e-02
ODOMETRY -4.1456e-02 -5.4828e-01 2.8266e-02
ODOMETRY -4.1019e-02 -5.2424e-01 -5.6130e-03
ODOMETRY -3.6601e-02 -5.3314e-01 9.6520e-02
ODOMETRY -3.6829e-02 -7.6674e-01 -1.2925e-01
ODOMETRY -9.0580e-02 -5.2285e-01 -1.7445e-01
ODOMETRY -3.3041e-01 -7.0131e-01 -3.2562e-01
ODOMETRY -3.1417e-01 -4.1312e-01 -1.8582e-02
ODOMETRY -3.2097e-01 -4.2246e-01 -1.5642e-02
ODOMETRY -3.2091e-01 -4.0388e-01 -2.0510e-03
ODOMETRY -3.2143e-01 -4.5612e-01 -1.2738e-02
ODOMETRY -3.1894e-01 -3.8496e-01 -2.5660e-03
ODOMETRY -3.3665e-01 -4.3160e-01 1.5325e-01
ODOMETRY -2.2751e-01 -4.7852e-01 2.4328e-01
ODOMETRY -1.1156e-01 -9.7226e-01 3.2877e-01
ODOMETRY 1.5444e-02 -7.2138e-01 -3.6420e-01
ODOMETRY -3.6661e-01 -5.5401e-01 -5.9192e-01
ODOMETRY -5.7244e-01 -2.8781e-01 -4.3218e-01
ODOMETRY -6.4547e-01 -2.0441e-01 3.5311e-01
ODOMETRY -5.4886e-01 -3.9148e-01 5.3241e-02
ODOMETRY -5.6543e-01 -3.0034e-01 -4.2261e-01
ODOMETRY -6.0022e-01 1.7244e-02 5.7816e+00
ODOMETRY -5.3760e-01 1.1176e-01 -5.9591e+00
ODOMETRY -5.6532e-01 -5.4351e-02 2.0539e-01
ODOMETRY -5.5422e-01 -1.3682e-01 1.7943e-01
ODOMETRY -5.4702e-01 -2.8323e-01 7.5423e-02
ODOMETRY -5.1691e-01 -3.2849e-01 2.1884e-01
ODOMETRY -4.3200e-01 -4.4990e-01 2.0764e-01
ODOMETRY -2.4266e-01 -5.0756e-01 5.5066e-01
ODOMETRY 1.1103e-01 -5.1402e-01 4.6764e-01
ODOMETRY 2.5612e-01 -4.9751e-01 2.0564e-01
ODOMETRY 3.6257e-01 -4.1834e-01 3.4911e-01
ODOMETRY 4.2048e-01 -1.9002e-01 7.0949e-01
ODOMETRY 4.2766e-01 1.4844e-01 7.2824e-01
ODOMETRY 1.6079e-01 2.4932e-01 5.0623e-01
ODOMETRY -6.9990e-03 5.1506e-01 6.4904e-01
ODOMETRY -2.8692e-01 4.0249e-01 4.0632e-01
ODOMETRY -4.2842e-01 4.1273e-01 -1.6949e-01
ODOMETRY -2.8394e-01 5.5449e-01 -2.3989e-01
ODOMETRY -1.8718e-01 6.3706e-01 -5.5283e-02
ODOMETRY -2.1965e-01 6.5962e-01 6.9021e-02
ODOMETRY -2.9285e-01 6.1976e-01 4.8218e-02
ODOMETRY -2.0583e-01 6.5624e-01 -1.8989e-01
ODOMETRY -1.3447e-01 6.3711e-01 5.1721e-02
ODOMETRY -2.3311e-01 5.7767e-01 2.6609e-01
ODOMETRY -3.5381e-01 4.4448e-01 3.4677e-01
ODOMETRY -5.5073e-01 2.6172e-01 5.0399e-01
ODOMETRY -5.7713e-01 1.3336e-01 -1.5320e-01
ODOMETRY -4.6775e-01 2.2126e-01 -2.5547e-01
ODOMETRY -4.6436e-01 3.8698e-01 -2.1658e-01
ODOMETRY -4.1775e-01 4.8784e-01 -1.8526e-01
ODOMETRY -2.6325e-01 4.7112e-01 -1.1168e-01
ODOMETRY -2.5776e-01 4.9982e-01 -2.2782e-01
ODOMETRY -4.5970e-02 5.6133e-01 -1.6317e-01
ODOMETRY 5.1516e-02 6.0285e-01 -4.3377e-01
ODOMETRY 2.5115e-01 5.0034e-01 -1.8789e-01
ODOMETRY 3.2888e-01 4.8825e-01 -3.0470e-03
ODOMETRY 2.8416e-01 5.7968e-01 3.3559e-01
ODOMETRY 7.3351e-02 6.3353e-01 2.9080e-01
ODOMETRY -1.4316e-01 5.6421e-01 5.6437e-01
ODOMETRY -4.2103e-01 3.1604e-01 6.3776e-01
ODOMETRY -6.0651e-01 1.2580e-01 -1.1583e-01
ODOMETRY -5.1547e-01 3.6328e-01 -5.4954e-01
ODOMETRY -2.3969e-01 4.5184e-01 -4.0448e-01
ODOMETRY -4.6024e-02 5.0999e-01 -1.9259e-01
ODOMETRY -1.7094e-02 5.1620e-01 -4.1662e-02
ODOMETRY 1.0942e-02 5.4270e-01 2.3081e-01
ODOMETRY -2.4393e-01 6.0178e-01 3.7734e-01
ODOMETRY -4.1180e-01 5.4754e-01 2.1991e-01
ODOMETRY -5.4817e-01 4.6261e-01 1.1283e-02
ODOMETRY -3.7980e-01 3.5653e-01 -7.4691e-02
ODOMETRY -5.1642e-01 5.8785e-01 -9.3191e-02
ODOMETRY -3.3098e-01 3.9379e-01 7.7900e-04
ODOMETRY -3.3301e-01 4.1167e-01 9.2303e-02
ODOMETRY -3.6490e-01 3.5500e-01 1.0613e-01
ODOMETRY -4.0325e-01 3.0636e-01 1.1986e-01
ODOMETRY -4.2292e-01 3.0388e-01 2.7484e-02
ODOMETRY -4.2709e-01 2.8438e-01 -9.2365e-02
ODOMETRY -4.0131e-01 3.4211e-01 -7.8300e-02
ODOMETRY -3.7462e-01 3.4769e-01 -8.0343e-02
ODOMETRY -3.2810e-01 3.8898e-01 -1.7821e-01
ODOMETRY -2.3660e-01 4.7505e-01 -3.1123e-01
ODOMETRY -7.3608e-02 5.0651e-01 -4.2634e-01
ODOMETRY 2.5905e-01 7.0884e-01 -3.1656e-01
ODOMETRY 3.9561e-01 7.0074e-01 -1.6829e-01
ODOMETRY 4.6603e-01 6.2926e-01 -1.1375e-02
ODOMETRY 3.3461e-01 4.3511e-01 -6.2566e-02
ODOMETRY 3.3108e-01 3.9565e-01 4.2850e-03
ODOMETRY 3.2840e-01 3.9381e-01 -8.1410e-03
ODOMETRY 3.4366e-01 3.9944e-01 -3.9050e-02
ODOMETRY 3.6163e-01 3.7562e-01 -2.7613e-02
ODOMETRY 3.7272e-01 3.6049e-01 -1.1326e-01
ODOMETRY 4.1117e-01 3.1399e-01 -1.5488e-01
ODOMETRY 4.6472e-01 2.2476e-01 -2.4211e-01
ODOMETRY 4.9280e-01 9.6996e-02 -2.9020e-01
ODOMETRY 5.2124e-01 -5.8708e-02 -3.3472e-01
ODOMETRY 4.7631e-01 -2.2269e-01 -2.3015e-01
ODOMETRY 4.3386e-01 -2.8985e-01 -1.4956e-01
ODOMETRY 4.1069e-01 -3.4606e-01 -1.6855e-02
ODOMETRY 3.8564e-01 -3.6299e-01 -6.5680e-03
ODOMETRY 4.0341e-01 -3.8241e-01 1.9848e-02
ODOMETRY 4.1638e-01 -3.3029e-01 1.4419e-02
ODOMETRY 3.6469e-01 -3.2865e-01 -2.0140e-03
ODOMETRY 3.9957e-01 -3.5542e-01 2.6000e-02
ODOMETRY 4.1914e-01 -3.3791e-01 1.0950e-03
ODOMETRY 4.0150e-01 -3.2715e-01 9.5000e-03
ODOMETRY 4.1061e-01 -3.3403e-01 -7.9520e-03
ODOMETRY 3.9295e-01 -3.2616e-01 8.8920e-03
ODOMETRY 4.0053e-01 -3.0845e-01 -1.3152e-02
ODOMETRY 6.0732e-01 -5.0941e-01 -2.3818e-02
ODOMETRY 3.8480e-01 -3.3131e-01 -1.5527e-02
ODOMETRY 3.8178e-01 -3.3819e-01 -7.2320e-03
ODOMETRY 3.7054e-01 -3.4873e-01 -9.5230e-03
ODOMETRY 5.5965e-01 -4.9137e-01 1.0843e-01
ODOMETRY 6.2605e-01 -3.7791e-01 2.9268e-01
ODOMETRY 6.8953e-01 -1.6340e-01 2.4767e-01
ODOMETRY 6.2926e-01 -7.7158e-02 2.5906e-01
ODOMETRY 4.8975e-01 1.3767e-01 4.4870e-01
ODOMETRY 3.9509e-01 3.4830e-01 2.4620e-01
ODOMETRY 3.4923e-01 4.1383e-01 1.2024e-01
ODOMETRY 1.3685e-01 5.1147e-01 1.2840e+00
ODOMETRY -7.2590e-02 1.6262e-01 6.2875e-01
ODOMETRY -1.2943e-01 1.2786e-02 -5.5305e+00
ODOMETRY -2.1883e-01 -2.1653e-01 5.4134e-01
ODOMETRY -3.2220e-01 -5.4040e-01 -3.6389e-02
ODOMETRY -4.2133e-01 -4.5857e-01 -4.9024e-01
ODOMETRY -6.6696e-01 -1.2126e-01 5.7381e+00
ODOMETRY -6.8808e-01 1.2861e-01 -4.4261e-01
ODOMETRY -4.5406e-01 2.6824e-01 -1.2306e-01
ODOMETRY -4.3135e-01 3.0955e-01 -4.6616e-02
ODOMETRY -4.1891e-01 3.2350e-01 -3.1562e-02
ODOMETRY -4.2117e-01 3.5066e-01 -5.0030e-03
ODOMETRY -3.9762e-01 3.5601e-01 2.0140e-02
ODOMETRY -3.9391e-01 3.2615e-01 -1.6860e-03
ODOMETRY -4.2725e-01 3.4413e-01 1.8306e-02
ODOMETRY -4.4953e-01 3.4773e-01 4.5150e-03
ODOMETRY -4.3099e-01 3.5717e-01 1.8226e-02
ODOMETRY -4.0752e-01 3.0039e-01 -1.6301e-02
ODOMETRY -4.2006e-01 3.3584e-01 -1.3012e-02
ODOMETRY -4.0730e-01 3.2543e-01 -1.8873e-02
ODOMETRY -4.0126e-01 3.3356e-01 -7.7460e-03
ODOMETRY -4.1345e-01 3.3231e-01 -3.1567e-02
ODOMETRY -4.0020e-01 3.7776e-01 6.4660e-03
ODOMETRY -3.9999e-01 3.1578e-01 9.4980e-03
ODOMETRY -4.0473e-01 3.5464e-01 5.1110e-02
ODOMETRY -4.1307e-01 3.0235e-01 2.4333e-02
ODOMETRY -4.3574e-01 2.7454e-01 1.5216e-01
ODOMETRY -4.8218e-01 2.2723e-01 2.3029e-01
ODOMETRY -5.1859e-01 1.1880e-01 1.3115e-01
ODOMETRY -5.4345e-01 6.9706e-02 3.4870e-03
ODOMETRY -5.3124e-01 5.1327e-02 -5.5486e-02
ODOMETRY -5.1417e-01 1.1956e-01 -1.6721e-01
ODOMETRY -4.8394e-01 1.9113e-01 -1.0415e-01
ODOMETRY -4.6626e-01 2.4514e-01 -1.2256e-01
ODOMETRY -4.3738e-01 2.9904e-01 -1.1324e-01
ODOMETRY -3.8252e-01 3.2110e-01 -8.8388e-02
ODOMETRY -3.6949e-01 3.6144e-01 1.1064e-01
ODOMETRY -4.6344e-01 2.9754e-01 3.0201e-01
ODOMETRY -7.4716e-01 1.5062e-01 1.9885e-01
ODOMETRY -5.1966e-01 8.7830e-02 -9.5531e-02
ODOMETRY -7.0210e-01 2.7056e-01 -3.1663e-01
ODOMETRY -5.6201e-01 4.8123e-01 -3.6173e-01
ODOMETRY -2.8214e-01 4.3476e-01 -2.7772e-01
ODOMETRY -1.5052e-01 4.9546e-01 -2.6007e-01
ODOMETRY -2.2327e-02 7.2499e-01 -2.0452e-01
ODOMETRY 1.1449e-01 5.2473e-01 -1.4925e-01
ODOMETRY 1.1099e-01 4.9143e-01 -2.0583e-02
ODOMETRY 1.4317e-01 5.1006e-01 6.2400e-04
ODOMETRY 1.1898e-01 5.0838e-01 1.6117e-02
ODOMETRY 1.0975e-01 5.4051e-01 1.1964e-01
ODOMETRY 4.5611e-02 4.9100e-01 1.4819e-01
ODOMETRY -6.0756e-02 5.2938e-01 2.5675e-01
ODOMETRY -1.6861e-01 4.7726e-01 1.4501e-01
ODOMETRY -2.2879e-01 4.6653e-01 2.1211e-01
ODOMETRY -5.7402e-01 4.5517e-01 5.7477e-01
ODOMETRY -7.0548e-01 1.2559e-01 -5.8217e+00
ODOMETRY -6.7645e-01 -1.6952e-01 2.4482e-01
ODOMETRY -6.3823e-01 -1.0996e-01 5.7200e+00
ODOMETRY -2.1823e-01 8.2238e-02 -5.9488e-01
ODOMETRY -9.3662e-02 1.6929e-01 -7.5497e-01
ODOMETRY 5.7225e-02 1.7706e-01 -6.6474e-01
ODOMETRY 4.2114e-01 3.4054e-01 -4.1124e-01
ODOMETRY 4.8910e-01 1.5268e-01 -4.0227e-01
ODOMETRY 5.1261e-01 5.4514e-02 1.5357e-02
ODOMETRY 5.2380e-01 9.3042e-02 1.4262e-01
ODOMETRY 2.6632e-01 2.6912e-02 -6.9217e-01
ODOMETRY 2.7247e-01 -2.8813e-01 -5.4201e-01
ODOMETRY 4.0138e-01 -5.2864e-01 1.0436e-01
ODOMETRY 3.7839e-01 -3.5222e-01 3.1610e-01
ODOMETRY 5.5903e-01 -2.3558e-01 4.9491e-01
ODOMETRY 6.1396e-01 1.4578e-01 6.0331e-01
ODOMETRY 5.7627e-01 4.1045e-01 2.2597e-01
ODOMETRY 5.0485e-01 5.4639e-01 1.2416e-01
ODOMETRY 4.2285e-01 5.8441e-01 2.8232e-01
ODOMETRY 2.0729e-01 6.5041e-01 3.0290e-01
ODOMETRY 1.3710e-02 6.3406e-01 2.6390e-01
ODOMETRY -1.0158e-01 6.0141e-01 2.3330e-03
ODOMETRY -1.8406e-01 5.6621e-01 3.8331e-01
ODOMETRY -3.0018e-01 5.0554e-01 -8.6071e-02
ODOMETRY -1.5551e-01 5.0992e-01 -5.7163e-01
ODOMETRY 6.7121e-02 2.5711e-01 -5.3065e-01
ODOMETRY 1.0049e-01 1.3444e-01 -6.5199e-01
ODOMETRY 1.0641e-01 1.2890e-02 -7.4229e-01
ODOMETRY 2.3780e-02 -1.2414e-02 -6.8071e-01
ODOMETRY 3.7154e-02 -1.8660e-01 -5.3281e-01
ODOMETRY -5.2901e-02 -5.8264e-01 2.9690e-01
ODOMETRY 1.8312e-01 -6.3541e-01 1.8488e-01
ODOMETRY 1.7732e-01 -4.9528e-01 -1.7652e-01
ODOMETRY 1.1303e-01 -6.0599e-01 4.5708e-02
ODOMETRY 2.1522e-01 -5.9737e-01 3.9433e-01
ODOMETRY 3.3389e-01 -6.1179e-01 -9.2263e-01
ODOMETRY -3.3923e-02 -1.3554e-01 -5.9618e-01
ODOMETRY -4.0977e-01 -2.7979e-01 4.9380e-02
ODOMETRY -4.5955e-01 -4.3889e-01 3.7119e-02
ODOMETRY -4.1439e-01 -4.3786e-01 7.1371e-02
ODOMETRY -4.5934e-01 -5.6187e-01 -1.7460e-03
ODOMETRY -3.4110e-01 -3.9245e-01 1.7224e-02
ODOMETRY -3.5152e-01 -4.1517e-01 9.8244e-02
ODOMETRY -2.8660e-01 -4.5119e-01 7.6006e-02
ODOMETRY -2.3690e-01 -4.6498e-01 1.3841e-01
ODOMETRY -2.6994e-01 -6.9126e-01 9.1488e-02
ODOMETRY -1.4214e-01 -5.0815e-01 2.5968e-02
ODOMETRY -1.4680e-01 -5.0086e-01 -1.3029e-02
ODOMETRY -1.7503e-01 -5.0815e-01 -4.3395e-02
ODOMETRY -1.6420e-01 -5.1094e-01 -8.7109e-02
ODOMETRY -2.3805e-01 -4.5611e-01 -1.5198e-01
ODOMETRY -3.1189e-01 -3.9776e-01 -2.5362e-01
ODOMETRY -3.7620e-01 -3.3876e-01 -2.5600e-01
ODOMETRY -4.7093e-01 -2.0214e-01 -2.7868e-01
ODOMETRY -4.9886e-01 -7.1879e-02 -1.7365e-01
ODOMETRY -5.2228e-01 2.6580e-03 6.1645e+00
ODOMETRY -5.0148e-01 4.1523e-02 -6.8752e-02
ODOMETRY -5.0870e-01 5.6611e-02 5.1676e-02
ODOMETRY -7.3214e-01 1.7152e-02 -6.0127e+00
ODOMETRY -6.5879e-01 -2.5364e-01 3.4426e-01
ODOMETRY -5.1562e-01 -3.5307e-01 1.5428e-01
ODOMETRY -5.0618e-01 -3.5479e-01 -3.0335e-01
ODOMETRY -5.5871e-01 -9.3726e-02 5.7039e+00
ODOMETRY -4.1097e-01 2.5222e-01 -6.9279e-01
ODOMETRY -1.4119e-01 2.3488e-01 -5.8218e-01
ODOMETRY 4.4619e-02 2.3110e-01 -6.5854e-01
ODOMETRY 1.4588e-01 1.8595e-01 -6.8693e-01
ODOMETRY 2.4871e-01 -1.0960e-02 -7.9839e-01
ODOMETRY 5.9819e-01 -3.0196e-01 3.7777e-01
ODOMETRY 4.1608e-01 1.0100e-04 5.2186e-01
ODOMETRY 5.7392e-01 2.9075e-01 -1.0417e-01
ODOMETRY 6.5987e-01 3.5366e-02 -6.2122e-01
ODOMETRY 5.8218e-01 -3.0859e-01 -5.3192e-01
ODOMETRY 3.8150e-01 -4.5498e-01 -2.4549e-02
ODOMETRY 2.7346e-01 -2.2944e-01 8.7137e-01
ODOMETRY 9.8742e-02 -1.2468e-02 7.1067e-01
